,2002,2004,2006,2007,2009,2013,2014,2017,2018,2019,2021,2023
TENA,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0
TISALEO,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
TIWINTZA,,797.0,,,,797.0,797.0,797.0,797.0,797.0,797.0,797.0
TIWINZA,,,797.0,797.0,797.0,,,,,,,
TOSAGUA,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0
TULCAN,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
TURQUIA,,,,,,451.0,451.0,451.0,451.0,451.0,451.0,451.0
URCUQUI,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
URDANETA,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0
URUGUAY,,,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0
VALENCIA,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0
VENEZUELA,,,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0
VENTANAS,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0
VINCES,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0
YACUAMBI,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0
YAGUACHI,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0
YANZATZA,670.0,670.0,670.0,670.0,670.0,670.0,670.0,670.0,670.0,670.0,670.0,670.0
ZAMORA,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0
ZAPOTILLO,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0
ZARUMA,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
ZONA ESPECIAL ELECTORAL LA MANGA DEL CURA,,,,,,,,999.0,999.0,,,
ZONA ESPECIAL ELECTORAL LAS GOLONDRINAS,,,,,,,,998.0,998.0,,,
